39,0
38,1
38,2
38,3
4,4
34,5
6,6
7,7
8,8
39,9
38,10
39,11
38,12
6,13
6,14
38,15
38,16
38,17
38,18
38,19
39,20
38,21
30,22
23,23
38,24
26,25
26,26
38,27
39,28
39,29
39,30
39,31
39,32
39,33
34,34
39,35
38,36
38,37
39,38
39,39
38,40
26,41
42,42
39,43
39,44
38,45
39,46
38,47
38,48
51,49
50,50
51,51
53,52
53,53
59,54
51,55
59,56
53,57
38,58
59,59
39,0
39,1
39,2
38,3
38,4
39,5
39,6
7,7
8,8
39,9
39,10
39,11
38,12
38,13
34,14
38,15
38,16
38,17
38,18
38,19
39,20
8,21
39,22
38,23
38,24
26,25
26,26
38,27
38,28
53,29
53,30
53,31
53,32
53,33
34,34
53,35
38,36
38,37
38,38
39,39
53,40
59,41
59,42
43,43
53,44
53,45
53,46
40,47
8,48
51,49
50,50
51,51
53,52
53,53
51,54
51,55
51,56
53,57
58,58
59,59
39,0
38,1
38,2
38,3
4,4
34,5
6,6
34,7
8,8
39,9
39,10
39,11
39,12
38,13
6,14
26,15
34,16
38,17
38,18
38,19
39,20
38,21
39,22
34,23
38,24
26,25
26,26
38,27
39,28
39,29
39,30
39,31
39,32
39,33
34,34
39,35
38,36
38,37
39,38
39,39
38,40
26,41
42,42
39,43
39,44
39,45
38,46
38,47
38,48
49,49
50,50
51,51
53,52
53,53
59,54
53,55
51,56
53,57
58,58
59,59
39,0
39,1
39,2
38,3
38,4
34,5
39,6
7,7
8,8
39,9
39,10
39,11
38,12
38,13
30,14
38,15
38,16
38,17
39,18
38,19
39,20
8,21
39,22
38,23
38,24
26,25
26,26
38,27
39,28
39,29
39,30
39,31
39,32
38,33
34,34
39,35
38,36
39,37
38,38
39,39
39,40
51,41
42,42
38,43
38,44
39,45
38,46
38,47
38,48
51,49
38,50
51,51
53,52
53,53
51,54
51,55
51,56
53,57
58,58
59,59
39,0
38,1
39,2
38,3
38,4
34,5
6,6
7,7
8,8
39,9
39,10
39,11
38,12
38,13
39,14
38,15
38,16
38,17
39,18
38,19
39,20
38,21
39,22
23,23
38,24
26,25
26,26
38,27
39,28
39,29
39,30
39,31
39,32
39,33
34,34
39,35
38,36
39,37
38,38
39,39
38,40
50,41
42,42
39,43
39,44
38,45
38,46
38,47
38,48
51,49
50,50
51,51
53,52
53,53
59,54
51,55
53,56
53,57
59,58
59,59
39,0
38,1
39,2
38,3
38,4
34,5
39,6
7,7
8,8
39,9
39,10
39,11
38,12
34,13
34,14
38,15
38,16
39,17
38,18
38,19
8,20
8,21
39,22
26,23
38,24
26,25
26,26
38,27
39,28
39,29
30,30
30,31
39,32
39,33
34,34
39,35
38,36
38,37
39,38
39,39
39,40
38,41
42,42
38,43
39,44
39,45
38,46
38,47
39,48
51,49
50,50
51,51
53,52
53,53
52,54
51,55
51,56
53,57
58,58
59,59
38,0
39,1
39,2
38,3
39,4
34,5
6,6
7,7
8,8
39,9
39,10
39,11
39,12
34,13
30,14
39,15
39,16
38,17
38,18
38,19
39,20
38,21
39,22
34,23
39,24
26,25
26,26
39,27
39,28
39,29
39,30
39,31
39,32
39,33
34,34
39,35
38,36
38,37
39,38
39,39
38,40
50,41
42,42
39,43
38,44
39,45
38,46
38,47
38,48
51,49
50,50
51,51
53,52
